_id,Category,Community,Status,Target Completion Date,Area,Region,Estimated Total Budget ($),Latitude,Longitude,Raw Completion Date,Municipal Funding_Flag,Provincial Funding_Flag,Federal Funding_Flag,Other Funding_Flag
261,Child care,North Dundas,Complete,2024-09-18,"Stormont, Dundas and Glengarry",East,365666,44.98517,-75.45413,18-Sep,0,1,0,0
263,Child care,North Grenville,Complete,2024-09-22,Leeds and Grenville,East,3262558,45.0213155,-75.6519408,22-Sep,0,1,0,0
264,Child care,North Perth,Complete,2024-09-19,Perth,Southwest,1590000,43.589981,-81.084992,19-Sep,0,1,0,0
265,Child care,Northeastern Manitoulin and The Islands,Complete,2024-09-24,Manitoulin,Northeast,327711,45.97631,-81.9268,24-Sep,0,1,0,0
266,Child care,Northern Bruce Peninsula,Complete,2024-06-23,Bruce,Southwest,680357,45.24456,-81.65063,23-Jun,0,1,0,1
267,Child care,Oakville,Complete,2024-09-18,Halton,Central,1016630,43.44721,-79.68331,18-Sep,0,1,0,0
268,Child care,Oakville,Complete,2024-10-21,Halton,Central,257127,43.41587,-79.69682,21-Oct,0,1,0,0
270,Child care,Oakville,Complete,2024-09-20,Halton,Central,3060000,43.415112,-79.741942,20-Sep,0,1,0,0
271,Child care,Orangeville,Complete,2024-09-20,Dufferin,Central,1298240,43.90215,-80.10734,20-Sep,0,1,1,0
272,Child care,Orillia,Complete,2024-09-16,Simcoe,Central,1512509,44.61993,-79.4311,16-Sep,0,1,0,1
273,Child care,Orillia,Complete,2024-01-20,Simcoe,Central,3100002,44.60052,-79.39605,20-Jan,0,1,0,0
274,Child care,Oshawa,Complete,2024-09-17,Durham,Central,1008340,43.92957,-78.87679,17-Sep,0,1,0,0
275,Child care,Oshawa,Complete,2024-09-18,Durham,Central,1008340,43.88848,-78.88699,18-Sep,0,1,0,0
276,Child care,Oshawa,Complete,2024-09-16,Durham,Central,1482852,43.94636303,-78.84014931,16-Sep,0,1,0,0
277,Child care,Oshawa,Complete,2024-09-17,Durham,Central,252085,43.9128,-78.8481,17-Sep,0,1,0,0
278,Child care,Oshawa,Complete,2024-12-21,Durham,Central,1121101,43.87289,-78.84085,21-Dec,0,1,0,0
279,Child care,Oshawa,Complete,2024-01-22,Durham,Central,3068660,43.86172,-78.85399,22-Jan,0,1,0,1
280,Child care,Oshawa,Complete,2024-02-25,Durham,Central,4072915,43.95745,-78.84251,25-Feb,0,1,0,0
281,Child care,Ottawa,Complete,2024-09-17,Ottawa,East,259648,45.37384,-75.64545,17-Sep,0,1,0,0
282,Child care,Ottawa,Complete,2024-09-17,Ottawa,East,519296,45.29175,-75.73499,17-Sep,0,1,0,0
283,Child care,Ottawa,Complete,2024-01-20,Ottawa,East,1038591,45.43258,-75.68202,20-Jan,0,1,0,0
284,Child care,Ottawa,Complete,2024-09-21,Ottawa,East,519296,45.32765,-75.78111,21-Sep,0,1,0,0
285,Child care,Ottawa,Complete,2024-09-21,Ottawa,East,259648,45.42165,-75.41669,21-Sep,0,1,0,0
286,Child care,Ottawa,Complete,2024-03-20,Ottawa,East,1224480,45.37266,-75.67127,20-Mar,0,1,1,1
287,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,1109418,45.31128,-75.88231,20-Sep,0,1,1,1
288,Child care,Ottawa,Complete,2024-06-18,Ottawa,East,292902,45.47205,-75.47038,18-Jun,0,1,0,0
289,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,515000,45.298721,-75.890474,20-Sep,0,1,0,0
290,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,515000,45.427348,-75.648424,20-Sep,0,1,0,0
291,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,2317500,45.381604,-75.634675,20-Sep,0,1,0,0
293,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,1545000,45.366602,-75.792505,20-Sep,0,1,0,0
294,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,772500,45.366602,-75.792505,20-Sep,0,1,0,0
295,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,1030000,45.431152,-75.660075,20-Sep,0,1,0,0
296,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,515000,45.421951,-75.66939,20-Sep,0,1,0,0
297,Child care,Ottawa,Complete,2024-09-20,Ottawa,East,515000,45.434285,-75.664684,20-Sep,0,1,0,0
298,Child care,Ottawa,Complete,2024-03-24,Ottawa,East,550869,45.3829418,-75.7311534,24-Mar,0,1,0,0
299,Child care,Ottawa,Complete,2024-02-23,Ottawa,East,550869,45.43201,-75.56632,23-Feb,0,1,1,1
300,Child care,Owen Sound,Complete,2024-10-24,Grey,Southwest,1124197,44.58707307,-80.92325457,24-Oct,0,1,1,0
302,Child care,Owen Sound,Planning,2024-09-26,Grey,Southwest,2077180,44.56372,-80.96082,26-Sep,0,1,0,0
303,Child care,Owen Sound,Planning,2024-09-28,Grey,Southwest,2077180,44.58869,-80.92243,28-Sep,0,1,0,0
304,Child care,Parry Sound,Complete,2024-09-18,Parry Sound,Northeast,100000,45.348958,-80.035371,18-Sep,0,1,0,0
305,Child care,Pelham,Complete,2024-09-18,Niagara,Central,515000,43.043773,-79.300425,18-Sep,0,1,0,0
306,Child care,Pembroke,Complete,2024-11-18,Renfrew,East,1058757,45.83537,-77.15044,18-Nov,0,1,1,1
307,Child care,Pembroke,Planning,2024-07-26,Renfrew,East,2646896,45.82095,-77.09398,26-Jul,0,1,0,1
308,Child care,Pembroke,Complete,2024-06-24,Renfrew,East,1058757,45.82381,-77.12157,24-Jun,0,1,1,0
309,Child care,Penetanguishene,Complete,2024-01-20,Simcoe,Central,264690,44.78186,-79.91979,20-Jan,0,1,1,0
310,Child care,Perry,Complete,2024-09-18,Parry Sound,Northeast,595000,45.54324,-79.324931,18-Sep,0,1,0,0
311,Child care,Perth East,Complete,2024-03-20,Perth,Southwest,670586,43.36809,-80.83939,20-Mar,0,1,0,1
312,Child care,Perth East,Under construction,2024-09-25,Perth,Southwest,2841430,43.56293,-80.91495,25-Sep,0,1,0,0
313,Child care,Petawawa,Complete,2024-03-23,Renfrew,East,2772938,45.8919,-77.2737,23-Mar,0,1,0,0
314,Child care,Peterborough,Complete,2024-09-19,Peterborough,East,1150000,44.308352,-78.336212,19-Sep,0,1,0,0
315,Child care,Pickering,Complete,2024-09-18,Durham,Central,756255,43.82786,-79.13176,18-Sep,0,1,0,0
316,Child care,Pickering,Complete,2024-09-17,Durham,Central,252085,43.8267,-79.1309,17-Sep,0,1,0,0
317,Child care,Pickering,Complete,2024-12-21,Durham,Central,1095247,43.82722,-79.07991,21-Dec,0,1,0,0
318,Child care,Pickering,Complete,2024-10-21,Durham,Central,504171,43.84264,-79.08693,21-Oct,0,1,0,0
319,Child care,Pickering,Complete,2024-09-24,Durham,Central,2574882,43.83742,-79.10122,24-Sep,0,1,0,0
320,Child care,Pickering,Complete,2024-03-24,Durham,Central,2263533,43.86064,-79.0787,24-Mar,0,1,1,1
321,Child care,Quinte West,Complete,2024-01-20,Hastings,East,748395,44.11083911,-77.55544602,20-Jan,0,1,0,0
322,Child care,Russell,Complete,2024-01-22,Prescott and Russell,East,742089,45.29313,-75.21904,22-Jan,0,1,0,1
323,Child care,Russell,Complete,2024-09-18,Prescott and Russell,East,262169,45.25712,-75.36287,18-Sep,0,1,0,1
324,Child care,Russell,Complete,2024-03-23,Prescott and Russell,East,1048675,45.27611,-75.28823,23-Mar,0,1,1,0
325,Child care,Russell,Complete,2024-06-23,Prescott and Russell,East,786506,45.2655,-75.36356,23-Jun,0,1,1,0
326,Child care,Russell,Complete,2024-09-22,Prescott and Russell,East,505794,45.2637,-75.3615,22-Sep,0,1,0,0
327,Child care,Sables-Spanish Rivers,Complete,2024-09-18,Sudbury,Northeast,605005,46.2061,-82.08193,18-Sep,0,1,0,0
328,Child care,Sarnia,Complete,2024-09-17,Lambton,Southwest,390077,42.9693026,-82.3724137,17-Sep,0,1,0,0
329,Child care,Sarnia,Complete,2024-09-20,Lambton,Southwest,1490000,42.97093,-82.371091,20-Sep,0,1,0,0
330,Child care,Sault Ste. Marie,Complete,2024-09-20,Algoma,Northeast,1875515,46.52177,-84.44407,20-Sep,0,1,0,0
331,Child care,Sault Ste. Marie,Complete,2024-09-18,Algoma,Northeast,1550000,46.52371,-84.311725,18-Sep,0,1,0,0
332,Child care,Scugog,Complete,2024-01-22,Durham,Central,2386869,44.1097,-78.9607,22-Jan,0,1,0,0
333,Child care,Selwyn,Complete,2024-09-18,Peterborough,East,200000,44.378967,-78.383117,18-Sep,0,1,0,0
334,Child care,Shelburne,Complete,2024-09-18,Dufferin,Central,2056222,44.07946,-80.19105,18-Sep,0,1,0,0
335,Child care,Sioux Lookout,Complete,2024-09-18,Kenora,Northwest,1210008,50.10714,-91.90988,18-Sep,0,1,0,1
336,Child care,Sioux Lookout,Complete,2024-09-18,Kenora,Northwest,1200000,50.102518,-91.917292,18-Sep,0,1,0,0
337,Child care,South Algonquin,Complete,2024-09-18,Nipissing,Northeast,525000,45.488712,-78.244655,18-Sep,0,1,0,0
338,Child care,South Bruce Peninsula,Complete,2024-09-18,Bruce,Southwest,529380,44.65046,-81.25684,18-Sep,0,1,0,0
339,Child care,South Huron,Complete,2024-10-20,Huron,Southwest,567657,43.35124,-81.47758,20-Oct,0,1,0,0
340,Child care,South Stormont,Complete,2024-02-22,"Stormont, Dundas and Glengarry",East,524337,45.07657309,-74.77952502,22-Feb,0,1,0,0
341,Child care,Southgate,Complete,2024-09-19,Grey,Southwest,302500,44.176374,-80.383904,19-Sep,0,1,0,0
342,Child care,Southgate,Complete,2024-06-23,Grey,Southwest,3228795,44.06773,-80.76055,23-Jun,0,1,0,1
343,Child care,St. Catharines,Complete,2024-09-20,Niagara,Central,1542762,43.13692,-79.24295,20-Sep,0,1,0,0
344,Child care,St. Catharines,Complete,2024-09-21,Niagara,Central,1542762,43.19588,-79.24923,21-Sep,0,1,0,1
345,Child care,St. Catharines,Complete,2024-09-18,Niagara,Central,1275000,43.17309,-79.248895,18-Sep,0,1,0,0
346,Child care,St. Charles,Complete,2024-03-18,Sudbury,Northeast,299982,46.36398,-80.41916,18-Mar,0,1,0,0
347,Child care,St. Thomas,Complete,2024-09-20,Elgin,Southwest,2600000,42.778816,-81.202384,20-Sep,0,1,0,0
348,Child care,St. Thomas,Complete,2024-10-21,Elgin,Southwest,524337,42.7937,-81.183,21-Oct,0,1,0,0
349,Child care,Stratford,Complete,2024-09-21,Perth,Southwest,1557887,43.38432,-80.99312,21-Sep,1,1,0,0
350,Child care,Strathroy-Caradoc,Complete,2024-09-18,Middlesex,Southwest,525000,42.956009,-81.624537,18-Sep,0,1,0,0
351,Child care,Tecumseh,Complete,2024-09-24,Essex,Southwest,2086042,42.32098,-82.87418,24-Sep,0,1,1,0
352,Child care,Temiskaming Shores,Complete,2024-09-18,Timiskaming,Northeast,1500000,47.511948,-79.683931,18-Sep,0,1,0,0
353,Child care,Thames Centre,Complete,2024-08-23,Middlesex,Southwest,6273801,42.98603,-81.05141,23-Aug,0,1,0,1
354,Child care,The Nation,Complete,2024-06-23,Prescott and Russell,East,1048675,45.35018,-75.2632,23-Jun,0,1,1,0
355,Child care,Timmins,Complete,2024-09-19,Cochrane,Northeast,1134384,48.47474,-81.29694,19-Sep,0,1,0,1
356,Child care,Timmins,Under construction,2025-01-01,Cochrane,Northeast,5459836,48.4839,-81.2059,2025,0,1,0,0
357,Child care,Tiny,Complete,2024-09-21,Simcoe,Central,529379,44.75734161,-80.05360254,21-Sep,0,1,0,0
358,Child care,Toronto,Complete,2024-09-17,Toronto,Central,529378,43.66801,-79.45572,17-Sep,0,1,0,0
359,Child care,Toronto,Complete,2024-09-23,Toronto,Central,2162934,43.67432,-79.45752,23-Sep,0,1,0,0
360,Child care,Toronto,Complete,2024-09-24,Toronto,Central,2330013,43.6899,-79.56154,24-Sep,0,1,1,1
361,Child care,Toronto,Complete,2024-01-22,Toronto,Central,1542762,43.71809,-79.47546,22-Jan,0,1,1,0
362,Child care,Toronto,Under construction,2024-09-25,Toronto,Central,2988349,43.65212,-79.41429,25-Sep,0,1,1,0
363,Child care,Toronto,Complete,2024-03-22,Toronto,Central,771381,43.77787722,-79.15604342,22-Mar,0,1,1,0
364,Child care,Toronto,Complete,2024-09-20,Toronto,Central,1020000,43.732987,-79.466076,20-Sep,0,1,0,0
365,Child care,Toronto,Complete,2024-09-20,Toronto,Central,2040000,43.768898,-79.374705,20-Sep,0,1,0,0
366,Child care,Toronto,Complete,2024-09-18,Toronto,Central,525000,43.682838,-79.297995,18-Sep,0,1,0,0
368,Child care,Toronto,Complete,2024-09-18,Toronto,Central,255000,43.691188,-79.287306,18-Sep,0,1,0,0
369,Child care,Toronto,Complete,2024-09-20,Toronto,Central,1020000,43.757292,-79.193385,20-Sep,0,1,0,0
370,Child care,Toronto,Complete,2024-09-18,Toronto,Central,765000,43.756777,-79.515088,18-Sep,0,1,0,0
371,Child care,Toronto,Complete,2024-09-19,Toronto,Central,510000,43.686641,-79.356589,19-Sep,0,1,0,0
372,Child care,Toronto,Complete,2024-09-18,Toronto,Central,510000,43.797539,-79.304758,18-Sep,0,1,0,0
373,Child care,Toronto,Complete,2024-09-18,Toronto,Central,510000,43.688596,-79.50339,18-Sep,0,1,0,0
374,Child care,Toronto,Complete,2024-09-18,Toronto,Central,510000,43.685133,-79.47265,18-Sep,0,1,0,0
375,Child care,Toronto,Complete,2024-09-18,Toronto,Central,525000,43.662622,-79.426281,18-Sep,0,1,0,0
377,Child care,Toronto,Complete,2024-09-19,Toronto,Central,510000,43.763156,-79.442074,19-Sep,0,1,0,0
378,Child care,Toronto,Complete,2024-09-18,Toronto,Central,262500,43.651638,-79.404709,18-Sep,0,1,0,0
379,Child care,Toronto,Complete,2024-09-18,Toronto,Central,255000,43.76722,-79.194798,18-Sep,0,1,0,0
380,Child care,Toronto,Complete,2024-09-18,Toronto,Central,510000,43.742443,-79.496186,18-Sep,0,1,0,0
381,Child care,Toronto,Complete,2024-09-19,Toronto,Central,525000,43.63576,-79.397191,19-Sep,0,1,0,0
382,Child care,Toronto,Complete,2024-09-20,Toronto,Central,510000,43.634495,-79.568788,20-Sep,0,1,0,0
383,Child care,Toronto,Complete,2024-09-18,Toronto,Central,262500,43.653429,-79.425932,18-Sep,0,1,0,0
384,Child care,Toronto,Complete,2024-09-18,Toronto,Central,510000,43.771302,-79.500658,18-Sep,0,1,0,0
385,Child care,Toronto,Complete,2024-02-24,Toronto,Central,280783,43.6674144,-79.4247821,24-Feb,0,1,1,0
386,Child care,Toronto,Complete,2024-03-24,Toronto,Central,545521,43.7626,-79.32274,24-Mar,0,1,1,0
387,Child care,Uxbridge,Complete,2024-09-17,Durham,Central,257127,44.10667,-79.13869,17-Sep,0,1,0,0
388,Child care,Uxbridge,Complete,2024-05-24,Durham,Central,3261108,44.13566,-79.20617,24-May,0,1,0,0
389,Child care,Vaughan,Complete,2024-09-18,York,Central,1712510,43.83015,-79.65562,18-Sep,0,1,0,1
390,Child care,Vaughan,Complete,2024-09-18,York,Central,1512510,43.83457,-79.62107,18-Sep,0,1,1,1
391,Child care,Vaughan,Complete,2024-01-21,York,Central,504171,43.85,-79.5246,21-Jan,0,1,1,0
392,Child care,Vaughan,Complete,2024-09-20,York,Central,500000,43.809198,-79.443308,20-Sep,0,1,0,0
393,Child care,Vaughan,Complete,2024-09-18,York,Central,225000,43.785584,-79.593374,18-Sep,0,1,0,0
394,Child care,Vaughan,Complete,2024-09-20,York,Central,386000,43.820662,-79.606878,20-Sep,0,1,0,0
395,Child care,Vaughan,Complete,2024-09-19,York,Central,2500000,43.795996,-79.52867,19-Sep,0,1,0,0
396,Child care,Waterloo,Complete,2024-01-22,Waterloo,Southwest,963671,43.4832,-80.51039,22-Jan,0,1,1,0
397,Child care,Waterloo,Under construction,2024-01-26,Waterloo,Southwest,2677348,43.47168,-80.50794,26-Jan,0,1,1,0
398,Child care,West Elgin,Complete,2024-02-23,Elgin,Southwest,3910174,42.55637,-81.66922,23-Feb,0,1,0,0
399,Child care,West Elgin,Complete,2024-09-23,Elgin,Southwest,1440826,42.6053,-81.6022,23-Sep,0,1,0,0
400,Child care,West Grey,Complete,2024-09-22,Grey,Southwest,2163227,44.17444,-80.8128,22-Sep,0,1,0,0
401,Child care,West Nipissing,Complete,2024-04-19,Nipissing,Northeast,299982,46.36983,-79.91432,19-Apr,0,1,0,0
402,Child care,West Perth,Complete,2024-04-21,Perth,Southwest,2071196,43.4736,-81.18566,21-Apr,0,1,0,0
403,Child care,Whitby,Complete,2024-01-19,Durham,Central,1008340,43.9642,-78.9507,19-Jan,0,1,0,0
404,Child care,Whitby,Complete,2024-09-21,Durham,Central,883341,43.96112,-78.95096,21-Sep,0,1,0,0
405,Child care,Whitby,Complete,2024-10-20,Durham,Central,504171,43.88675,-78.92185,20-Oct,0,1,0,0
406,Child care,Whitby,Complete,2024-01-21,Durham,Central,504171,43.87759,-78.92517,21-Jan,0,1,0,0
407,Child care,Windsor,Complete,2024-06-23,Essex,Southwest,2281554,42.3076176,-82.9854799,23-Jun,0,1,0,0
408,Child care,Windsor,Complete,2024-01-25,Essex,Southwest,871426,42.30812,-82.96004,25-Jan,0,1,1,0
409,Child care,Windsor,Complete,2024-09-24,Essex,Southwest,620419,42.28933,-83.04734,24-Sep,0,1,1,0
410,Child care,Windsor,Complete,2024-09-19,Essex,Southwest,2100000,42.28709,-83.055874,19-Sep,0,1,0,0
411,Child care,Woodstock,Complete,2024-09-21,Oxford,Southwest,1516992,43.15131,-80.73352,21-Sep,0,1,0,0
412,Child care,,Complete,2024-05-22,,,786506,42.95759,-80.04511,22-May,0,1,0,0
413,Child care,,Complete,2024-09-17,,,40735,43.06181,-79.96379,17-Sep,0,1,0,0
414,Child care,,Complete,2024-02-20,,,2057016,43.14448,-80.2628,20-Feb,0,1,0,0
415,Child care,,Complete,2024-12-21,,,1706554,43.17546,-80.28516,21-Dec,0,1,0,0
416,Child care,,Complete,2024-03-22,,,1731554,42.82441,-80.31147,22-Mar,0,1,0,0
417,Child care,,Planning,2024-09-26,,,2781085,43.17941,-80.39452,26-Sep,0,1,0,1
418,Child care,,Under construction,2024-09-25,,,2727602,43.18925,-80.23675,25-Sep,0,1,0,1
419,Child care,,Planning,2024-09-26,,,545521,43.1249,-80.26937,26-Sep,0,1,1,0
420,Education,Ajax,Complete,2024-09-15,Durham,Central,10376307,43.89626381,-79.02477159,15-Sep,0,1,0,1
421,Education,Ajax,Complete,2024-09-18,Durham,Central,14641331,43.882255,-79.00578,18-Sep,0,1,0,0
422,Education,Ajax,Complete,2024-09-17,Durham,Central,2910201,43.82663,-79.01446,17-Sep,0,1,0,1
423,Education,Ajax,Complete,2024-09-21,Durham,Central,12106454,43.88201079,-79.05121439,21-Sep,0,1,0,1
424,Education,Ajax,Planning,2024-09-27,Durham,Central,9873961,43.87800084,-79.00473134,27-Sep,0,1,0,0
425,Education,Alfred and Plantagenet,Complete,2024-09-17,Prescott and Russell,East,1200000,45.57206,-75.13025,17-Sep,0,1,0,0
426,Education,Amherstburg,Complete,2024-09-22,Essex,Southwest,25985519,42.1066158,-83.1109837,22-Sep,0,1,0,0
427,Education,Amherstburg,Complete,2024-09-17,Essex,Southwest,1349743,42.11563,-83.10671,17-Sep,0,1,0,0
428,Education,Arnprior,Complete,2024-09-23,Renfrew,East,10141787,45.42943,-76.37479,23-Sep,0,1,0,1
429,Education,Atikokan,Complete,2024-08-23,Rainy River,Northwest,24449515,48.76249,-91.61241,23-Aug,0,1,0,1
430,Education,Aurora,Complete,2024-09-24,York,Central,23845280,44.022071,-79.429739,24-Sep,0,1,0,0
431,Education,Barrie,Complete,2024-09-17,Simcoe,Central,7618621,44.40051,-79.68885,17-Sep,0,1,0,1
432,Education,Barrie,Complete,2024-09-21,Simcoe,Central,30027093,44.34749,-79.60971,21-Sep,0,1,0,1
435,Education,Belleville,Complete,2024-09-16,Hastings,East,13860259,44.2404,-77.3846,16-Sep,0,1,0,0
436,Education,Belleville,Complete,2024-09-24,Hastings,East,17073609,44.16537738,-77.36440996,24-Sep,0,1,0,1
437,Education,Belleville,Planning,2024-09-28,Hastings,East,7890201,44.17543,-77.35201,28-Sep,0,1,0,0
438,Education,Belleville,Complete,2024-09-24,Hastings,East,16914709,44.16896,-77.35838,24-Sep,0,1,0,1
439,Education,Blind River,Under construction,2024-09-25,Algoma,Northeast,41597813,46.18326,-82.97448,25-Sep,0,1,0,1
440,Education,Blind River,Under construction,2024-02-26,Algoma,Northeast,5423948,46.18326,-82.97448,26-Feb,0,1,0,1
441,Education,Bonfield,Complete,2024-09-15,Nipissing,Northeast,1624762,46.23632,-79.14587,15-Sep,0,1,1,0
442,Education,Bradford-West Gwillimbury,Complete,2024-09-22,Simcoe,Central,11497935,44.093307,-79.567127,22-Sep,0,1,0,1
443,Education,Bradford-West Gwillimbury,Complete,2024-01-16,Simcoe,Central,10100880,44.10523,-79.58556,16-Jan,0,1,0,0
444,Education,Bradford-West Gwillimbury,Complete,2024-09-15,Simcoe,Central,9372852,44.10112,-79.58667,15-Sep,0,1,0,1
445,Education,Bradford-West Gwillimbury,Complete,2024-03-16,Simcoe,Central,6568816,44.1184,-79.56076,16-Mar,0,1,0,1
446,Education,Bradford-West Gwillimbury,Complete,2024-09-23,Simcoe,Central,12139261,44.12404872,-79.59092433,23-Sep,0,1,0,1
447,Education,Bradford-West Gwillimbury,Complete,2024-05-23,Simcoe,Central,13481389,44.0910978,-79.56699279,23-May,0,1,0,1
450,Education,Brampton,Complete,2024-09-15,Peel,Central,41739,43.73602,-79.7414839,15-Sep,0,1,0,0
451,Education,Brampton,Complete,2024-03-18,Peel,Central,12926288,43.63183,-79.78654,18-Mar,0,1,0,1
452,Education,Brampton,Complete,2024-09-18,Peel,Central,15213733,43.69475,-79.85145,18-Sep,0,1,0,1
453,Education,Brampton,Complete,2024-09-17,Peel,Central,11503828,43.681002,-79.84119943,17-Sep,0,1,0,0
454,Education,Brampton,Complete,2024-09-19,Peel,Central,12186004,43.657234,-79.797648,19-Sep,0,1,0,1
455,Education,Brampton,Complete,2024-09-16,Peel,Central,5832652,43.75088,-79.81759613,16-Sep,0,1,1,0
456,Education,Brampton,Complete,2024-09-15,Peel,Central,13071870,43.67808,-79.83205,15-Sep,0,1,0,1
457,Education,Brampton,Complete,2024-11-15,Peel,Central,12604671,43.79457,-79.67124,15-Nov,0,1,0,1
458,Education,Brampton,Complete,2024-04-15,Peel,Central,12241068,43.65640396,-79.78039807,15-Apr,0,1,0,0
459,Education,Brampton,Complete,2024-11-16,Peel,Central,15939061,43.7585,-79.78153,16-Nov,0,1,0,0
460,Education,Brampton,Complete,2024-09-16,Peel,Central,13368879,43.67207556,-79.79286129,16-Sep,0,1,0,0
461,Education,Brampton,Complete,2024-09-16,Peel,Central,167586,43.64629,-79.74281,16-Sep,0,1,0,0
462,Education,Brampton,Complete,2024-09-17,Peel,Central,7735424,43.64129,-79.80945,17-Sep,0,1,0,0
463,Education,Brampton,Complete,2024-09-16,Peel,Central,38370118,43.66761,-79.82633,16-Sep,0,1,0,1
464,Education,Brampton,Complete,2024-09-15,Peel,Central,14590451,43.66607,-79.79471,15-Sep,0,1,0,0
465,Education,Brampton,Complete,2024-09-16,Peel,Central,13424288,43.69093,-79.84006,16-Sep,0,1,0,0
466,Education,Brampton,Complete,2024-09-19,Peel,Central,6518943,43.73261,-79.77734,19-Sep,0,1,0,0
467,Education,Brampton,Complete,2024-09-16,Peel,Central,5695685,43.6352378,-79.77175929,16-Sep,0,1,0,1
468,Education,Brampton,Complete,2024-02-21,Peel,Central,16113986,43.81579192,-79.73033008,21-Feb,0,1,0,0
469,Education,Brampton,Complete,2024-02-21,Peel,Central,11009943,43.7338,-79.71669,21-Feb,0,1,0,0
470,Education,Brampton,Complete,2024-09-24,Peel,Central,29121459,43.71520452,-79.83209443,24-Sep,0,1,0,1
471,Education,Brampton,Complete,2024-09-23,Peel,Central,6186324,43.62453268,-79.75810334,23-Sep,0,1,0,0
473,Education,Brampton,Under construction,2024-09-25,Peel,Central,33831972,43.714089,-79.84613,25-Sep,0,1,0,1
474,Education,Brampton,Complete,2024-09-24,Peel,Central,4029513,43.72315,-79.79034,24-Sep,0,1,0,1
475,Education,Brampton,Under construction,2024-09-25,Peel,Central,23378400,43.69691558,-79.85199383,25-Sep,0,1,0,1
478,Education,Brant County,Planning,2024-09-26,Brant,Southwest,4098600,43.17943635,-80.39484073,26-Sep,0,1,0,0
482,Education,Brock,Complete,2024-09-24,Durham,Central,12824013,44.43314,-79.15521,24-Sep,0,1,0,1
484,Education,Brockville,Complete,2024-09-24,Leeds and Grenville,East,26433090,44.57683136,-75.70380399,24-Sep,0,1,0,1
485,Education,Brockville,Complete,2024-09-15,Leeds and Grenville,East,2458519,44.61169,-75.71819,15-Sep,0,1,0,0
