_id,Category,Status,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Latitude,Longitude,Target_Year
2809,Communities,Complete,37500,1,1,1,0,46.364342,-79.936067,2025
2810,Communities,Complete,187500,1,1,1,0,46.37603,-79.947135,2025
2811,Communities,Complete,186562,1,1,1,0,46.361227,-79.925165,2025
2812,Communities,Complete,298281,1,1,1,0,43.457983,-81.199191,2025
2813,Communities,Complete,271380,1,1,1,0,43.474189,-81.187683,2025
2814,Communities,Complete,28128,1,1,1,0,44.67719,-76.400438,2025
2815,Communities,Complete,46872,1,1,1,0,44.67719,-76.400438,2025
2816,Communities,Complete,2175000,1,1,1,0,44.670567,-76.40044,2025
2818,Communities,Complete,202600,1,1,1,0,43.902743,-78.965047,2025
2819,Communities,Complete,75000,1,1,1,0,43.898071,-78.947205,2025
2820,Communities,Complete,45000,1,1,1,0,43.898071,-78.947205,2025
2821,Communities,Complete,242550,1,1,1,0,43.850281,-78.940308,2025
2822,Communities,Complete,49200,1,1,1,0,43.975281,-78.983521,2025
2823,Communities,Complete,43000,1,1,1,0,43.926331,-78.933228,2025
2824,Communities,Complete,141300,1,1,1,0,43.907288,-78.991577,2025
2825,Communities,Complete,264000,1,1,1,0,43.853271,-78.9552,2025
2826,Communities,Complete,833721,1,1,1,0,43.976318,-79.235779,2025
2827,Communities,Complete,247860,1,1,1,1,48.589111,-85.281494,2025
2828,Communities,Complete,1737450,1,1,0,0,48.588876,-85.278937,2025
2829,Communities,Complete,65901,0,1,1,1,46.068211,-81.77769,2025
2830,Communities,Complete,4049,0,1,1,1,46.068211,-81.77769,2025
2831,Communities,Planning,0,1,1,1,0,46.066209,-81.77511,2025
2832,Communities,Complete,1220000,0,1,1,1,50.3114,-89.0433,2025
2834,Communities,Complete,97500,1,1,1,0,45.627979,-76.877983,2025
2835,Communities,Complete,246000,0,1,1,1,45.802135,-81.718433,2025
2836,Communities,Complete,37101,0,1,1,1,45.805899,-81.709428,2025
2837,Communities,Planning,0,1,1,1,0,45.7975,-81.72861,2025
2839,Communities,Complete,67500,1,1,1,0,43.404901,-80.634905,2025
2840,Communities,Complete,46379,1,1,1,0,43.384389,-80.711864,2025
2842,Communities,Complete,187500,1,1,1,0,42.327271,-82.932678,2025
2843,Communities,Complete,187500,1,1,1,0,42.338684,-82.94928,2025
2844,Communities,Complete,300000,1,1,1,0,42.299822,-83.051279,2025
2845,Communities,Complete,262500,1,1,1,0,42.282715,-83.08728,2025
2846,Communities,Complete,412500,1,1,1,0,42.262085,-83.069214,2025
2847,Communities,Complete,562500,1,1,1,0,42.282715,-83.08728,2025
2848,Communities,Complete,1391100,1,1,1,1,42.304649,-82.962951,2025
2849,Communities,Complete,1548051,1,1,1,1,42.326931,-82.955258,2025
2850,Communities,Complete,2574000,1,1,1,1,42.254153,-83.019234,2025
2851,Communities,Complete,562500,1,1,1,0,42.322851,-82.990671,2025
2852,Communities,Complete,105000,1,1,1,0,42.309151,-82.973886,2025
2853,Communities,Complete,353688,1,1,1,0,42.306724,-83.044715,2025
2854,Communities,Complete,847500,1,1,1,0,42.290499,-82.986898,2025
2855,Communities,Complete,0,1,1,1,1,42.289689,-83.078274,2025
2856,Communities,Complete,347501,1,1,1,0,43.12978,-80.737752,2025
2857,Communities,Complete,1333334,1,1,1,0,43.132764,-80.728354,2025
2858,Communities,Complete,3858700,1,1,1,0,43.13096,-80.762013,2025
2859,Communities,Complete,685352,1,1,1,0,43.603019,-80.564632,2025
2860,Communities,Planning,0,1,1,1,0,43.568342,-80.566428,2025
2861,Communities,Complete,1875000,1,1,1,0,43.893692,-79.259525,2025
2862,Communities,Under construction,18218250,1,1,1,0,43.893692,-79.259525,2025
2863,Communities,Complete,2263011,1,1,1,0,43.820313,-79.05719,2025
2864,Communities,Complete,281250,1,1,1,0,43.819859,-79.373908,2025
2865,Communities,Complete,637500,1,1,1,0,43.843859,-79.450646,2025
2866,Communities,Complete,337500,1,1,1,0,43.814807,-79.373467,2025
2867,Communities,Complete,292500,1,1,1,0,43.814979,-79.490536,2025
2868,Communities,Complete,281250,1,1,1,0,43.854574,-79.447585,2025
2869,Communities,Complete,337500,1,1,1,0,43.858816,-79.44683,2025
2870,Communities,Complete,75000,1,1,1,0,43.862277,-79.445092,2025
2871,Communities,Complete,75000,1,1,1,0,43.824824,-79.415082,2025
2872,Communities,Complete,75000,1,1,1,0,43.823209,-79.411528,2025
2873,Communities,Complete,56250,1,1,1,0,43.804033,-79.396669,2025
2874,Communities,Complete,56250,1,1,1,0,43.803316,-79.482836,2025
2875,Communities,Complete,37500,1,1,1,0,43.82291,-79.435681,2025
2876,Communities,Complete,37500,1,1,1,0,43.76794,-79.583001,2025
2877,Communities,Complete,37500,1,1,1,0,43.809967,-79.399507,2025
2878,Communities,Complete,37500,1,1,1,0,43.875628,-79.428729,2025
2879,Communities,Complete,37500,1,1,1,0,43.870265,-79.427694,2025
2880,Communities,Complete,4950102,1,1,1,0,43.880127,-79.261108,2025
2881,Communities,Complete,2100000,1,1,1,0,44.046736,-79.449542,2025
2882,Communities,Complete,1500000,1,1,1,0,44.229919,-79.46521,2025
2883,Communities,Complete,318750,1,1,1,0,43.988461,-79.470389,2025
2884,Communities,Complete,150000,1,1,1,0,43.763934,-79.578024,2025
2885,Communities,Complete,303750,1,1,1,0,43.770583,-79.632361,2025
2886,Communities,Complete,450000,1,1,1,0,44.078361,-79.397694,2025
2887,Communities,Complete,79229,0,1,1,1,45.943469,-82.852548,2025
2888,Communities,Planning,0,1,1,1,0,45.9616,-82.8712,2025
2889,Education,Complete,3920518,0,1,1,1,44.568239,-80.918644,2025
2890,Education,Complete,20000000,0,1,1,1,42.98,-82.35,2025
2892,Recreation,Complete,0,1,1,1,0,44.246169,-80.021502,2025
2893,Recreation,Planning,0,1,1,1,0,43.837342,-79.02019,2025
2895,Recreation,Planning,0,1,1,1,0,47.712844,-79.827977,2025
2896,Recreation,Complete,0,1,1,1,0,44.306407,-81.272633,2025
2897,Recreation,Complete,0,1,1,1,0,44.380622,-77.971954,2025
2903,Recreation,Planning,0,1,1,1,1,44.1606,-77.4032,2025
2904,Recreation,Planning,0,1,1,1,0,43.68715176,-79.76015451,2025
2905,Recreation,Complete,0,1,1,1,0,43.74913,-79.74267,2025
2906,Recreation,Complete,0,1,1,1,0,43.6527,-79.73595,2025
2907,Recreation,Complete,0,1,1,1,0,43.12069,-80.27185,2025
2908,Recreation,Planning,0,1,1,1,1,44.264,-79.068,2025
2909,Recreation,Complete,0,1,1,1,0,44.140191,-81.13812,2025
2910,Recreation,Planning,0,1,1,1,0,43.32568,-79.79836,2025
2911,Recreation,Complete,0,1,1,1,1,43.74373,-79.83351,2025
2914,Recreation,Complete,0,1,1,1,1,46.2061,-78.4896,2025
2915,Recreation,Planning,0,1,1,1,1,43.38598,-80.32179,2025
2918,Recreation,Complete,0,1,1,1,0,42.767124,-81.151599,2025
2922,Recreation,Complete,0,1,1,1,0,49.780516,-92.839022,2025
2923,Recreation,Complete,0,1,1,1,0,42.662964,-81.505559,2025
2924,Recreation,Planning,0,0,1,1,1,45.2396,-78.4264,2025
2929,Recreation,Planning,0,1,1,1,0,48.61117,-93.381679,2025
2934,Recreation,Planning,0,1,1,1,0,43.901984,-80.315996,2025
2936,Recreation,Planning,0,1,1,1,0,46.490002,-81.13142,2025
2937,Recreation,Planning,0,1,1,1,1,43.5067,-80.237,2025
2939,Recreation,Complete,0,1,1,1,0,45.0427,-78.5208,2025
2940,Recreation,Complete,0,1,1,1,1,43.265089,-79.843012,2025
2941,Recreation,Complete,0,1,1,1,0,43.249326,-79.85932,2025
2942,Recreation,Planning,0,1,1,1,0,43.253549,-79.883713,2025
2945,Recreation,Planning,0,1,1,1,0,43.2557,-79.9711,2025
2946,Recreation,Complete,0,1,1,1,1,43.188809,-80.042251,2025
2948,Recreation,Complete,0,1,1,1,0,43.264806,-79.943185,2025
2949,Recreation,Complete,0,1,1,1,0,44.142523,-81.039196,2025
2950,Recreation,Planning,0,1,1,1,0,44.436467,-77.878658,2025
2951,Recreation,Complete,0,1,1,1,0,49.690732,-83.866638,2025
2952,Recreation,Planning,0,1,1,1,0,49.220556,-84.786389,2025
2953,Recreation,Complete,0,1,1,1,0,47.538703,-79.802019,2025
2954,Recreation,Complete,0,1,1,1,0,43.73608,-81.25371,2025
2955,Recreation,Planning,0,1,1,1,0,48.7621,-80.683,2025
2956,Recreation,Complete,0,1,1,1,0,47.727734,-80.334032,2025
2957,Recreation,Complete,0,1,1,1,0,49.767,-94.4894,2025
2958,Recreation,Complete,0,1,1,1,0,44.299068,-81.579552,2025
2959,Recreation,Complete,0,1,1,1,0,43.953128,-79.512611,2025
2961,Recreation,Complete,0,1,1,1,0,43.452822,-80.501215,2025
2962,Recreation,Complete,0,1,1,1,1,43.450171,-80.48942,2025
2963,Recreation,Complete,0,1,1,1,1,43.43271,-80.47067,2025
2964,Recreation,Planning,0,1,1,1,0,43.380324,-80.490591,2025
2966,Recreation,Complete,0,1,1,1,0,43.4545,-80.484,2025
2967,Recreation,Complete,0,1,1,1,0,43.142006,-79.482856,2025
2969,Recreation,Complete,0,1,1,1,0,42.931,-81.4279,2025
2971,Recreation,Planning,0,1,1,1,0,42.977128,-81.185675,2025
2972,Recreation,Complete,0,1,1,1,0,42.983097,-81.259349,2025
2974,Recreation,Complete,0,1,1,1,0,49.851653,-93.387076,2025
2978,Recreation,Complete,0,1,1,1,1,43.52454,-79.86318,2025
2983,Recreation,Complete,0,1,1,1,0,44.0263,-80.0718,2025
2987,Recreation,Complete,0,1,1,1,0,44.1552,-79.8781,2025
2988,Recreation,Complete,0,1,1,1,0,49.0098,-88.2675,2025
2991,Recreation,Complete,0,1,1,1,1,42.786522,-80.203278,2025
2992,Recreation,Complete,0,1,1,1,1,46.332207,-79.173314,2025
2995,Recreation,Complete,0,1,1,1,0,43.282778,-80.457315,2025
2996,Recreation,Planning,0,1,1,1,0,45.0343,-75.3106,2025
2997,Recreation,Complete,0,1,1,1,0,45.312806,-74.644867,2025
2998,Recreation,Complete,0,1,1,1,0,43.88043,-81.31367,2025
2999,Recreation,Planning,0,1,1,1,0,44.58553,-81.15127,2025
3000,Recreation,Complete,0,1,1,1,0,42.98679,-80.602925,2025
3003,Recreation,Complete,0,1,1,1,0,48.4119,-89.5025,2025
3007,Recreation,Complete,0,1,1,1,1,44.60805,-79.42075,2025
3008,Recreation,Planning,0,1,1,1,0,45.442304,-75.669262,2025
3012,Recreation,Planning,0,1,1,1,0,45.294266,-75.901646,2025
3014,Recreation,Planning,0,1,1,1,0,45.41117,-75.69812,2025
3015,Recreation,Complete,0,1,1,1,0,45.351682,-76.047761,2025
3016,Recreation,Complete,0,1,1,1,0,45.464378,-76.285485,2025
3017,Recreation,Complete,0,0,1,1,0,45.37662,-75.64365,2025
3018,Recreation,Planning,0,1,1,1,0,45.3674,-80.0434,2025
3019,Recreation,Planning,0,1,1,1,0,43.04546807,-79.28798908,2025
3020,Recreation,Complete,0,1,1,1,1,44.769929,-79.934408,2025
3021,Recreation,Complete,0,1,1,1,0,43.562369,-80.928344,2025
3022,Recreation,Complete,0,1,1,1,0,43.316363,-81.05776,2025
3023,Recreation,Planning,0,1,1,1,1,44.30685,-78.34142,2025
3024,Recreation,Complete,0,1,1,1,0,42.9498,-82.1195,2025
3025,Recreation,Complete,0,1,1,1,0,43.9563,-78.283,2025
3027,Recreation,Complete,0,1,1,1,0,44.713339,-75.52769,2025
3028,Recreation,Complete,0,1,1,1,1,43.449275,-80.113179,2025
3029,Recreation,Complete,0,1,1,1,1,43.47128,-80.151404,2025
3030,Recreation,Complete,0,1,1,1,0,44.5975,-79.3545,2025
3031,Recreation,Complete,0,1,1,1,0,44.59831,-79.3662,2025
3033,Recreation,Planning,0,0,1,1,1,42.9754,-82.404068,2025
3034,Recreation,Planning,0,1,1,1,1,42.973221,-82.355457,2025
3035,Recreation,Planning,0,1,1,1,0,42.9754,-82.404068,2025
3036,Recreation,Complete,0,1,1,1,0,44.4957,-81.3682,2025
3038,Recreation,Complete,0,1,1,1,0,48.81558,-87.26757,2025
3039,Recreation,Planning,0,0,1,1,1,44.1034,-78.9472,2025
3041,Recreation,Complete,0,1,1,1,0,44.7509,-79.3343,2025
3043,Recreation,Complete,0,1,1,1,0,50.09809,-91.91503,2025
3044,Recreation,Complete,0,1,1,1,0,49.397222,-94.074444,2025
3045,Recreation,Complete,0,1,1,1,0,44.0424,-81.119,2025
3046,Recreation,Planning,0,1,1,1,0,44.007,-81.2877,2025
3048,Recreation,Complete,0,1,1,1,1,44.52279,-76.6954,2025
3049,Recreation,Complete,0,1,1,1,0,45.143701,-74.573258,2025
3050,Recreation,Complete,0,1,1,1,0,45.030399,-74.890556,2025
3051,Recreation,Complete,0,1,1,1,0,45.030399,-74.890556,2025
3053,Recreation,Planning,0,1,1,1,1,43.0771,-80.8425,2025
3058,Recreation,Planning,0,1,1,1,1,42.769223,-81.173794,2025
3062,Recreation,Complete,0,1,1,1,0,43.07235,-79.12063,2025
3063,Recreation,Planning,0,1,1,1,0,48.435809,-89.21468,2025
3064,Recreation,Complete,0,1,1,1,1,48.436545,-89.220276,2025
3066,Recreation,Complete,0,1,1,1,0,48.482387,-81.29641,2025
3072,Recreation,Planning,0,1,1,1,1,43.651226,-79.463515,2025
3073,Recreation,Planning,0,1,1,1,1,43.642772,-79.460671,2025
3078,Recreation,Planning,0,1,1,1,0,43.668615,-79.477533,2025
3080,Recreation,Planning,0,1,1,1,0,43.63959,-79.440556,2025
3081,Recreation,Planning,0,1,1,1,1,43.795032,-79.310276,2025
3082,Recreation,Complete,0,1,1,1,1,43.761034,-79.331114,2025
3083,Recreation,Planning,0,1,1,1,0,43.791272,-79.199179,2025
3086,Recreation,Complete,0,1,1,1,1,44.8204,-78.38675,2025
3087,Recreation,Complete,0,1,1,1,1,44.473782,-77.307871,2025
3088,Recreation,Complete,0,1,1,1,0,49.4458,-82.5417,2025
3089,Recreation,Planning,0,1,1,1,0,42.919839,-79.377498,2025
3090,Recreation,Planning,0,1,1,1,1,43.50024,-80.56684,2025
3091,Recreation,Planning,0,1,1,1,1,43.47497,-80.57126,2025
3092,Recreation,Complete,0,1,1,1,1,43.50561,-80.66587,2025
3094,Recreation,Planning,0,1,1,1,0,42.5669,-81.6814,2025
3095,Recreation,Complete,0,1,1,1,1,43.468621,-81.188033,2025
3098,Recreation,Complete,0,1,1,1,1,42.31537,-82.94565,2025
3099,Recreation,Planning,0,1,1,1,1,43.132001,-80.741697,2025
3100,Recreation,Planning,0,1,1,1,0,43.585687,-80.481539,2025
3101,Recreation,Complete,0,1,1,1,0,43.533664,-80.38733,2025
3102,Recreation,Complete,0,1,1,1,0,43.15731,-80.899224,2025
3103,Roads and bridges,Complete,877500,1,1,0,0,45.107314,-77.160064,2025
3104,Roads and bridges,Complete,1708040,1,1,0,0,44.162398,-79.984178,2025
3105,Roads and bridges,Complete,571647,1,1,1,0,45.570586,-75.146744,2025
3106,Roads and bridges,Complete,195034,1,1,0,0,44.146087,-78.031272,2025
3107,Roads and bridges,Complete,1444878,1,1,0,0,44.000374,-80.255692,2025
3108,Roads and bridges,Complete,2000000,1,1,0,0,42.093385,-83.082883,2025
3110,Roads and bridges,Complete,1098300,1,1,0,0,45.663689,-79.329534,2025
3111,Roads and bridges,Complete,0,1,1,1,0,44.445112,-81.188358,2025
3112,Roads and bridges,Complete,0,1,1,1,0,44.338659,-77.99319,2025
3113,Roads and bridges,Planning,0,1,1,1,0,46.401118,-81.178144,2025
3114,Roads and bridges,Complete,312356,1,1,1,0,48.762407,-91.616276,2025
3115,Roads and bridges,Planning,0,1,1,1,0,48.763809,-91.620329,2025
3116,Roads and bridges,Complete,0,1,1,1,0,44.963172,-77.79272,2025
3117,Roads and bridges,Complete,1758173,1,1,0,0,43.310279,-80.494788,2025
3118,Roads and bridges,Planning,0,1,1,1,0,43.301956,-80.547085,2025
3120,Roads and bridges,Complete,457397,1,1,0,0,46.268147,-79.047723,2025
3122,Roads and bridges,Complete,725000,1,1,0,0,44.148298,-77.794442,2025
3123,Roads and bridges,Complete,1547630,1,1,0,0,44.433245,-79.08615,2025
3124,Roads and bridges,Complete,0,1,1,1,0,44.154203,-81.274528,2025
3125,Roads and bridges,Complete,0,1,1,1,0,42.83085,-81.87001,2025
3126,Roads and bridges,Complete,1710000,1,1,0,0,45.360237,-77.419511,2025
3127,Roads and bridges,Complete,238553,1,1,1,0,43.361714,-79.798982,2025
3128,Roads and bridges,Complete,262500,1,1,1,0,43.295147,-79.867266,2025
3129,Roads and bridges,Complete,235569,1,1,0,0,45.770947,-82.559432,2025
3130,Roads and bridges,Complete,430000,1,1,0,0,46.242336,-78.918591,2025
3131,Roads and bridges,Complete,0,1,1,1,0,43.454501,-80.162836,2025
3132,Roads and bridges,Complete,0,1,1,1,0,45.430375,-80.274498,2025
3133,Roads and bridges,Complete,1900000,1,1,0,0,45.229297,-77.644761,2025
3134,Roads and bridges,Complete,1780200,1,1,0,0,47.638706,-79.557595,2025
3135,Roads and bridges,Complete,1209809,1,1,0,0,43.614244,-81.535466,2025
3136,Roads and bridges,Complete,646346,1,1,0,0,43.814086,-80.388503,2025
3137,Roads and bridges,Complete,665600,1,1,0,0,47.89876,-79.94849,2025
3138,Roads and bridges,Complete,894768,1,1,0,0,48.70684,-93.957584,2025
3139,Roads and bridges,Complete,0,1,1,1,0,48.752048,-93.851683,2025
3140,Roads and bridges,Complete,2000000,1,1,0,0,42.406578,-82.18573,2025
3141,Roads and bridges,Complete,680935,1,1,0,0,46.155844,-79.247524,2025
3142,Roads and bridges,Complete,17110,1,1,0,0,44.004184,-78.638166,2025
3143,Roads and bridges,Complete,132788,1,1,1,0,44.4184,-80.0957,2025
3144,Roads and bridges,Complete,216172,1,1,1,0,43.963704,-78.183894,2025
3145,Roads and bridges,Complete,0,1,1,1,0,47.398503,-79.676474,2025
3147,Roads and bridges,Planning,0,1,1,1,0,44.5005,-80.2475,2025
3148,Roads and bridges,Complete,1666000,1,1,1,0,45.032,-74.721,2025
3150,Roads and bridges,Complete,1328400,1,1,0,0,48.762585,-88.605097,2025
3151,Roads and bridges,Complete,830897,1,1,0,0,44.425123,-77.942626,2025
3152,Roads and bridges,Complete,642743,1,1,0,0,42.676375,-81.383774,2025
3153,Roads and bridges,Complete,0,1,1,1,0,42.617248,-81.468001,2025
3154,Roads and bridges,Complete,649789,1,1,0,0,45.17807,-78.423782,2025
3155,Roads and bridges,Complete,708521,1,1,0,0,46.30816,-79.28736,2025
3156,Roads and bridges,Complete,1900000,1,1,0,0,43.852029,-80.283856,2025
3157,Roads and bridges,Complete,1087393,1,1,0,0,45.496221,-74.412858,2025
3158,Roads and bridges,Complete,2353314,1,1,0,0,42.665163,-81.511572,2025
3160,Roads and bridges,Complete,1576988,1,1,0,0,43.78718,-80.14203,2025
3161,Roads and bridges,Complete,0,1,1,1,0,43.77187,-80.09358,2025
3162,Roads and bridges,Complete,1576988,1,1,0,0,43.78718,-80.14203,2025
3164,Roads and bridges,Complete,1404531,1,1,0,0,44.330756,-76.167613,2025
3165,Roads and bridges,Complete,0,1,1,1,0,45.074367,-80.010349,2025
3167,Roads and bridges,Complete,0,1,1,1,0,44.95098,-79.44307,2025
3168,Roads and bridges,Complete,1248410,1,1,0,0,45.271084,-76.775635,2025
3170,Roads and bridges,Complete,56947,1,1,1,0,46.418892,-81.118873,2025
3171,Roads and bridges,Complete,382335,1,1,1,0,46.50684,-80.946159,2025
3172,Roads and bridges,Complete,182838,1,1,1,0,46.627339,-81.015936,2025
3173,Roads and bridges,Complete,75215,1,1,1,0,46.338834,-81.509916,2025
3174,Roads and bridges,Complete,132203,1,1,1,0,46.4847,-80.8499,2025
3175,Roads and bridges,Complete,148979,1,1,1,0,46.609359,-81.104686,2025
3176,Roads and bridges,Complete,149144,1,1,1,0,46.583389,-81.199818,2025
3177,Roads and bridges,Complete,848374,1,1,1,0,46.376833,-81.329639,2025
3178,Roads and bridges,Complete,124529,1,1,1,0,46.378849,-81.045057,2025
3179,Roads and bridges,Planning,0,1,1,1,0,43.629582,-80.010518,2025
3181,Roads and bridges,Complete,210643,1,1,0,0,44.4907,-77.9003,2025
3183,Roads and bridges,Complete,0,1,1,1,0,44.9956,-78.2205,2025
3184,Roads and bridges,Complete,1604250,1,1,0,0,47.725931,-79.666635,2025
3186,Roads and bridges,Complete,636365,1,1,0,0,45.510723,-76.663596,2025
3187,Roads and bridges,Complete,205200,1,1,0,0,43.920249,-81.0601,2025
3188,Roads and bridges,Complete,0,1,1,1,0,43.565918,-81.472175,2025
3189,Roads and bridges,Complete,912510,1,1,0,0,49.416477,-91.693505,2025
3190,Roads and bridges,Complete,99000,1,1,0,0,46.217341,-83.973841,2025
3191,Roads and bridges,Complete,625500,1,1,0,0,46.36933,-83.861059,2025
3192,Roads and bridges,Complete,0,1,1,1,0,49.412545,-82.429498,2025
3193,Roads and bridges,Complete,1138500,1,1,0,0,47.595259,-79.815333,2025
3195,Roads and bridges,Complete,937082,1,1,0,0,42.028534,-82.736036,2025
3196,Roads and bridges,Complete,1080000,1,1,0,0,46.434165,-84.025714,2025
3197,Roads and bridges,Complete,0,1,1,1,0,46.425187,-84.088504,2025
3198,Roads and bridges,Complete,485037,1,1,0,0,42.293343,-82.713641,2025
3199,Roads and bridges,Complete,495000,1,1,0,0,45.181494,-76.373429,2025
3201,Roads and bridges,Complete,1524874,1,1,0,0,44.833877,-77.683547,2025
3202,Roads and bridges,Complete,1895940,1,1,0,0,44.853016,-77.602433,2025
